,player,xG,npxG,npG,goals,xA,assists,key_passes,shots,xGChain,xGBuildup,minutes,team_xGA,points,team_goals_conceded,team_goals_scored,yellow_cards,red_cards,saves,opponent,opponent_attack_strength,opponent_defense_strength
5206,Federico Fernández,0,0,0,0,0.056584835052490234,0,1,0,0.056584835052490234,0,90,0.702081,1.0,2.0,1.0,0.0,0.0,0.0,9.0,1150.0,1230.0
5207,Federico Fernández,0,0,0,0,0,0,0,0,0.035670626908540726,0.035670626908540726,90,1.32047,9.0,0.0,0.0,0.0,0.0,0.0,11.0,1210.0,1230.0
5208,Federico Fernández,0,0,0,0,0,0,0,0,0.05127571523189545,0.05127571523189545,90,3.19575,1.0,2.0,0.0,0.0,0.0,0.0,12.0,1280.0,1340.0
5209,Federico Fernández,0,0,0,0,0,0,0,0,0,0,47,1.10645,1.0,1.0,1.0,0.0,0.0,0.0,8.0,1110.0,1060.0
5210,Federico Fernández,0,0,0,0,0,0,0,0,0,0,90,2.95137,0.0,5.0,2.0,0.0,0.0,0.0,10.0,1060.0,1210.0
5211,Federico Fernández,0,0,0,0,0,0,0,0,0.027545003220438957,0.027545003220438957,90,0.534893,5.0,0.0,2.0,1.0,1.0,0.0,6.0,1030.0,1010.0
5212,Federico Fernández,0,0,0,0,0,0,0,0,0,0,90,1.81923,-1.0,2.0,0.0,0.0,0.0,0.0,5.0,1300.0,1310.0
5213,Federico Fernández,0,0,0,0,0,0,0,0,0,0,90,0.985828,0.0,2.0,0.0,1.0,1.0,0.0,16.0,1030.0,1110.0
5214,Federico Fernández,0,0,0,0,0.015006614848971367,0,1,0,0.015006614848971367,0.015006614848971367,90,1.21805,3.0,1.0,2.0,0.0,0.0,0.0,7.0,1100.0,1140.0
5215,Federico Fernández,0,0,0,0,0,0,0,0,0,0,90,0.758626,2.0,1.0,1.0,0.0,0.0,0.0,20.0,1120.0,1040.0
5216,Federico Fernández,0,0,0,0,0,0,0,0,0.0730324387550354,0.0730324387550354,90,2.21729,0.0,4.0,1.0,0.0,0.0,0.0,13.0,1280.0,1310.0
5217,Federico Fernández,0,0,0,0,0,0,0,0,0.0826561227440834,0.0826561227440834,90,0.438849,2.0,1.0,3.0,0.0,0.0,0.0,4.0,1090.0,1080.0
5218,Federico Fernández,0,0,0,0,0.03438851609826088,0,1,0,0.053926028311252594,0.053926028311252594,90,3.18765,2.0,1.0,1.0,0.0,0.0,0.0,17.0,1130.0,1250.0
5219,Federico Fernández,0,0,0,0,0,0,0,0,0.053897418081760406,0.053897418081760406,90,1.8766,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1190.0,1130.0
5220,Federico Fernández,0,0,0,0,0,0,0,0,0.1249198466539383,0.1249198466539383,90,0.861445,6.0,0.0,2.0,0.0,0.0,0.0,19.0,1140.0,1260.0
5221,Neil Taylor,0,0,0,0,0,0,0,0,0,0,13,3.34385,-1.0,2.0,0.0,1.0,1.0,0.0,12.0,1280.0,1340.0
5222,Jack Cork,0,0,0,0,0.02151475101709366,0,1,0,0.04370979964733124,0.04370979964733124,90,2.87455,1.0,3.0,1.0,1.0,1.0,0.0,13.0,1250.0,1240.0
5223,Jack Cork,0,0,0,0,0.0808621421456337,0,2,0,0.6461066007614136,0.5652444362640381,90,1.24109,2.0,1.0,1.0,0.0,0.0,0.0,9.0,1150.0,1230.0
5224,Jack Cork,0,0,0,0,0,0,0,0,0.2933788299560547,0.2933788299560547,83,2.35788,2.0,4.0,0.0,0.0,0.0,0.0,17.0,1130.0,1250.0
5225,Jack Cork,0.013540545478463173,0.013540545478463173,0,0,0,0,0,1,0.013540545478463173,0,90,1.71922,2.0,0.0,0.0,1.0,1.0,0.0,18.0,1000.0,1040.0
5226,Jack Cork,0,0,0,0,0,0,0,0,0.07582235336303711,0.07582235336303711,90,0.594471,2.0,1.0,1.0,0.0,0.0,0.0,8.0,1110.0,1060.0
5227,Jack Cork,0.02364322915673256,0.02364322915673256,0,0,0,0,0,1,0.019659463316202164,0.019659463316202164,90,0.645616,3.0,0.0,3.0,0.0,0.0,0.0,6.0,1030.0,1010.0
5228,Jack Cork,0.16014297306537628,0.16014297306537628,0,0,0,0,0,3,0.26253294944763184,0.14344191551208496,90,0.612682,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1190.0,1130.0
5229,Jack Cork,0,0,0,0,0,0,0,0,0.04250529408454895,0.04250529408454895,72,2.12153,2.0,2.0,0.0,0.0,0.0,0.0,12.0,1320.0,1350.0
5230,Jack Cork,0,0,0,0,0,0,0,0,0,0,90,1.4405,2.0,2.0,0.0,0.0,0.0,0.0,5.0,1260.0,1250.0
5231,Jack Cork,0,0,0,0,0.007932942360639572,0,1,0,0.14991086721420288,0.141977921128273,43,2.70718,1.0,1.0,3.0,0.0,0.0,0.0,2.0,1140.0,1100.0
5232,DeAndre Yedlin,0,0,0,0,0,0,0,0,0.1008661612868309,0.1008661612868309,85,2.01315,2.0,1.0,0.0,0.0,0.0,0.0,15.0,1020.0,1000.0
5233,DeAndre Yedlin,0,0,0,0,0,0,0,0,0.056584835052490234,0.056584835052490234,84,0.702081,1.0,2.0,1.0,0.0,0.0,0.0,9.0,1150.0,1230.0
5234,DeAndre Yedlin,0.08463174849748611,0.08463174849748611,0,0,0.035670626908540726,0,1,1,0.12030237168073654,0,90,1.32047,6.0,0.0,0.0,0.0,0.0,0.0,11.0,1210.0,1230.0
5235,DeAndre Yedlin,0.015217537060379982,0.015217537060379982,0,0,0.021482307463884354,0,1,1,0.05736028775572777,0.035877980291843414,90,3.19575,1.0,2.0,0.0,0.0,0.0,0.0,12.0,1280.0,1340.0
5236,DeAndre Yedlin,0,0,0,0,0.027280041947960854,0,1,0,0.19059032201766968,0.16331028938293457,90,1.10645,2.0,1.0,1.0,0.0,0.0,0.0,8.0,1110.0,1060.0
5237,DeAndre Yedlin,0,0,0,0,0,0,0,0,0,0,3,0.57319,1.0,0.0,2.0,0.0,0.0,0.0,18.0,1000.0,1040.0
5238,Patrick van Aanholt,0,0,0,0,0,0,0,0,0.6021665334701538,0.6021665334701538,90,3.85472,0.0,4.0,1.0,0.0,0.0,0.0,5.0,1300.0,1310.0
5239,Patrick van Aanholt,0.054978594183921814,0.054978594183921814,0,0,0,0,0,2,0.27653422951698303,0.23292626440525055,90,2.53386,2.0,1.0,1.0,0.0,0.0,0.0,7.0,1130.0,1200.0
5240,Patrick van Aanholt,0,0,0,0,0,0,0,0,0,0,90,0.513439,5.0,0.0,1.0,1.0,1.0,0.0,18.0,1000.0,1040.0
5241,Patrick van Aanholt,0,0,0,0,0,0,0,0,0.3501359522342682,0.3501359522342682,90,2.24159,0.0,4.0,1.0,0.0,0.0,0.0,17.0,1130.0,1250.0
5242,Patrick van Aanholt,0.336028516292572,0.336028516292572,0,0,0,0,0,1,0.336028516292572,0,90,0.584016,8.0,0.0,0.0,0.0,0.0,0.0,13.0,1280.0,1310.0
5243,Patrick van Aanholt,0,0,0,0,0,0,0,0,0,0,90,0.813134,6.0,0.0,0.0,0.0,0.0,0.0,8.0,1110.0,1060.0
5244,Patrick van Aanholt,0.0292475838214159,0.0292475838214159,0,0,0,0,0,2,0.015894193202257156,0,90,1.95502,1.0,3.0,0.0,0.0,0.0,0.0,4.0,1090.0,1080.0
5245,Patrick van Aanholt,0,0,0,0,0,0,0,0,0,0,47,2.64769,1.0,1.0,0.0,0.0,0.0,0.0,10.0,1060.0,1210.0
5246,Patrick van Aanholt,0.016723154112696648,0.016723154112696648,0,0,0,0,0,1,0.6176431179046631,0.6176431179046631,90,1.90755,2.0,1.0,2.0,0.0,0.0,0.0,14.0,1050.0,1030.0
5247,Patrick van Aanholt,0,0,0,0,0.07446449995040894,0,2,0,0.12379977107048035,0.12379977107048035,90,0.450907,9.0,0.0,1.0,0.0,0.0,0.0,20.0,1130.0,1120.0
5248,Patrick van Aanholt,0,0,0,0,0.09908195585012436,0,1,0,0.19229945540428162,0.19229945540428162,90,4.58214,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1120.0,1080.0
5249,Patrick van Aanholt,0.05624883994460106,0.05624883994460106,0,0,0,0,0,1,0.05624883994460106,0,90,2.86902,-1.0,7.0,0.0,0.0,0.0,0.0,11.0,1210.0,1230.0
5250,Patrick van Aanholt,0,0,0,0,0.04846374690532684,0,1,0,0.4296268820762634,0.3811631500720978,90,0.449469,2.0,1.0,1.0,0.0,0.0,0.0,19.0,1140.0,1260.0
5251,Patrick van Aanholt,0.08946694433689117,0.08946694433689117,0,0,0,0,0,1,0.12682336568832397,0.12682336568832397,90,1.40792,2.0,1.0,1.0,0.0,0.0,0.0,17.0,1170.0,1290.0
5252,Patrick van Aanholt,0.07685825228691101,0.07685825228691101,0,0,0.16102826595306396,1,3,2,0.3428634703159332,0.2660052180290222,90,0.567234,5.0,1.0,5.0,0.0,0.0,0.0,18.0,1040.0,1050.0
5253,Patrick van Aanholt,0.04822170361876488,0.04822170361876488,0,0,0.08658625930547714,0,3,1,0.27378204464912415,0.1871957778930664,90,1.27929,1.0,2.0,0.0,0.0,0.0,0.0,14.0,1060.0,1110.0
5254,Patrick van Aanholt,0.08271244913339615,0.08271244913339615,0,0,0,0,0,2,0.15441206097602844,0.08973468095064163,90,1.75343,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1040.0,1040.0
5255,Patrick van Aanholt,0.505297064781189,0.505297064781189,0,0,0.021294062957167625,0,1,3,0.5265911221504211,0,90,0.847913,5.0,1.0,4.0,0.0,0.0,0.0,10.0,1150.0,1170.0
5256,Patrick van Aanholt,0.06090911477804184,0.06090911477804184,0,0,0.15865367650985718,0,1,1,0.29983624815940857,0.14118258655071259,90,1.34895,0.0,2.0,0.0,1.0,1.0,0.0,20.0,1120.0,1040.0
5257,Patrick van Aanholt,0.04164627939462662,0.04164627939462662,0,0,0,0,0,1,0.04164627939462662,0,17,1.05258,1.0,1.0,2.0,0.0,0.0,0.0,8.0,1150.0,1040.0
5258,Jordan Pickford,0,0,0,0,0,0,0,0,0,0,90,1.4815,1.0,2.0,2.0,0.0,0.0,1.0,17.0,1170.0,1290.0
5259,Jordan Pickford,0,0,0,0,0,0,0,0,0.02775200828909874,0.02775200828909874,42,0.74852,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1090.0,1080.0
5260,Jordan Pickford,0,0,0,0,0,0,0,0,0.015207724645733833,0.015207724645733833,90,2.57224,3.0,2.0,0.0,0.0,0.0,8.0,5.0,1260.0,1250.0
5261,Jordan Pickford,0,0,0,0,0,0,0,0,0.051859788596630096,0.051859788596630096,90,1.02038,7.0,0.0,1.0,0.0,0.0,3.0,18.0,1040.0,1050.0
5262,Jordan Pickford,0,0,0,0,0,0,0,0,0.6845400929450989,0.6845400929450989,90,0.665743,6.0,0.0,1.0,0.0,0.0,1.0,16.0,1110.0,1160.0
5263,Jordan Pickford,0,0,0,0,0,0,0,0,0,0,90,1.54046,11.0,0.0,2.0,0.0,0.0,6.0,11.0,1190.0,1300.0
5264,Jordan Pickford,0,0,0,0,0,0,0,0,0.08548465371131897,0.08548465371131897,90,1.23218,2.0,3.0,1.0,0.0,0.0,4.0,12.0,1320.0,1350.0
5265,Jordan Pickford,0,0,0,0,0,0,0,0,0.028572171926498413,0.028572171926498413,90,2.08832,1.0,2.0,0.0,0.0,0.0,1.0,14.0,1060.0,1110.0
5266,Jordan Pickford,0,0,0,0,0,0,0,0,0,0,90,0.792045,3.0,1.0,1.0,0.0,0.0,4.0,9.0,1150.0,1230.0
5267,Jordan Pickford,0,0,0,0,0,0,0,0,0.08499056845903397,0.08499056845903397,90,0.852495,2.0,1.0,2.0,0.0,0.0,2.0,20.0,1120.0,1040.0
5268,Jordan Pickford,0,0,0,0,0,0,0,0,0.1266108900308609,0.1266108900308609,90,1.19713,3.0,1.0,0.0,0.0,0.0,4.0,19.0,1190.0,1290.0
5269,Jordan Pickford,0,0,0,0,0,0,0,0,0.2587246000766754,0.2587246000766754,90,1.25106,5.0,0.0,1.0,1.0,1.0,1.0,15.0,1020.0,1000.0
5270,Jordan Pickford,0,0,0,0,0,0,0,0,0.03883993253111839,0.03883993253111839,90,1.25206,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1150.0,1210.0
5271,Jordan Pickford,0,0,0,0,0,0,0,0,0,0,90,1.00627,9.0,0.0,1.0,0.0,0.0,3.0,5.0,1300.0,1310.0
5272,Jordan Pickford,0,0,0,0,0,0,0,0,0.07141582667827606,0.07141582667827606,90,0.730434,2.0,1.0,1.0,0.0,0.0,2.0,4.0,1040.0,1040.0
5273,Jordan Pickford,0,0,0,0,0,0,0,0,0.5101134777069092,0.5101134777069092,90,3.11324,3.0,1.0,0.0,0.0,0.0,5.0,10.0,1150.0,1170.0
5274,Jordan Pickford,0,0,0,0,0,0,0,0,0.009840290062129498,0.009840290062129498,90,1.87028,2.0,2.0,3.0,0.0,0.0,4.0,8.0,1150.0,1040.0
5275,Jordan Pickford,0,0,0,0,0,0,0,0,0.14059028029441833,0.14059028029441833,90,1.59642,1.0,3.0,1.0,0.0,0.0,2.0,13.0,1280.0,1310.0
5276,Jordan Pickford,0,0,0,0,0,0,0,0,0.05344681441783905,0.05344681441783905,90,0.74151,2.0,2.0,0.0,0.0,0.0,4.0,16.0,1030.0,1110.0
5277,Jordan Pickford,0,0,0,0,0,0,0,0,0.4288230538368225,0.4288230538368225,90,2.49492,3.0,2.0,2.0,0.0,0.0,6.0,11.0,1210.0,1230.0
5278,Jordan Pickford,0,0,0,0,0.021773621439933777,0,1,0,0.021773621439933777,0,90,1.16568,1.0,2.0,4.0,0.0,0.0,1.0,3.0,1190.0,1130.0
5279,Jordan Pickford,0,0,0,0,0,0,0,0,0,0,90,0.443115,2.0,1.0,2.0,0.0,0.0,0.0,6.0,1030.0,1010.0
5280,Jordan Pickford,0,0,0,0,0,0,0,0,0.16936148703098297,0.16936148703098297,90,0.315347,1.0,2.0,5.0,0.0,0.0,2.0,18.0,1000.0,1040.0
5281,Jordan Pickford,0,0,0,0,0,0,0,0,0.1470334380865097,0.1470334380865097,90,0.822944,8.0,0.0,1.0,0.0,0.0,5.0,17.0,1130.0,1250.0
5282,Kasper Schmeichel,0,0,0,0,0,0,0,0,0.03219016268849373,0.03219016268849373,90,1.02408,1.0,3.0,2.0,0.0,0.0,1.0,19.0,1140.0,1260.0
5283,Kasper Schmeichel,0,0,0,0,0,0,0,0,0.025461649522185326,0.025461649522185326,90,1.98438,1.0,2.0,0.0,0.0,0.0,2.0,12.0,1320.0,1350.0
5284,Kasper Schmeichel,0,0,0,0,0,0,0,0,0.5255037546157837,0.5255037546157837,90,0.0934777,6.0,0.0,5.0,0.0,0.0,0.0,15.0,1070.0,1010.0
5285,Kasper Schmeichel,0,0,0,0,0,0,0,0,0.02079845406115055,0.02079845406115055,90,0.75471,2.0,1.0,2.0,0.0,0.0,1.0,3.0,1150.0,1100.0
5286,Kasper Schmeichel,0,0,0,0,0,0,0,0,0.059578292071819305,0.059578292071819305,90,1.26793,4.0,1.0,1.0,0.0,0.0,6.0,4.0,1040.0,1040.0
5287,Kasper Schmeichel,0,0,0,0,0,0,0,0,0,0,90,2.1065,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1150.0,1210.0
5288,Kasper Schmeichel,0,0,0,0,0,0,0,0,0,0,90,1.7084,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1120.0,1080.0
5289,Kasper Schmeichel,0,0,0,0,0,0,0,0,0,0,90,1.68325,3.0,1.0,3.0,0.0,0.0,3.0,11.0,1210.0,1230.0
5290,Kasper Schmeichel,0,0,0,0,0,0,0,0,0,0,90,1.35506,6.0,0.0,0.0,0.0,0.0,1.0,20.0,1120.0,1040.0
5291,Kasper Schmeichel,0,0,0,0,0,0,0,0,0.01725049503147602,0.01725049503147602,90,0.731288,6.0,0.0,2.0,0.0,0.0,1.0,8.0,1150.0,1040.0
5292,Kasper Schmeichel,0,0,0,0,0,0,0,0,0.4397597312927246,0.4397597312927246,90,1.8141,2.0,3.0,1.0,0.0,0.0,3.0,10.0,1150.0,1170.0
5293,Kasper Schmeichel,0,0,0,0,0,0,0,0,0.09938541054725647,0.09938541054725647,90,0.474981,2.0,1.0,1.0,0.0,0.0,1.0,7.0,1130.0,1200.0
5294,Kasper Schmeichel,0,0,0,0,0,0,0,0,0,0,90,0.615727,9.0,0.0,2.0,0.0,0.0,5.0,5.0,1300.0,1310.0
5295,Kasper Schmeichel,0,0,0,0,0,0,0,0,0,0,90,0.378147,8.0,0.0,2.0,0.0,0.0,3.0,16.0,1110.0,1160.0
5296,Kasper Schmeichel,0,0,0,0,0,0,0,0,0,0,90,0.264584,2.0,1.0,2.0,0.0,0.0,1.0,14.0,1050.0,1030.0
5297,Kasper Schmeichel,0,0,0,0,0,0,0,0,0,0,90,0.321348,2.0,1.0,1.0,0.0,0.0,0.0,6.0,1030.0,1010.0
5298,Kasper Schmeichel,0,0,0,0,0,0,0,0,0,0,90,2.08423,1.0,2.0,2.0,0.0,0.0,2.0,13.0,1280.0,1310.0
5299,Kasper Schmeichel,0,0,0,0,0,0,0,0,0,0,90,0.945932,7.0,0.0,2.0,0.0,0.0,3.0,17.0,1130.0,1250.0
5300,Kasper Schmeichel,0,0,0,0,0,0,0,0,0.01375224906951189,0.01375224906951189,90,1.51486,2.0,2.0,0.0,0.0,0.0,4.0,7.0,1100.0,1140.0
5301,Kasper Schmeichel,0,0,0,0,0,0,0,0,0.26879844069480896,0.26879844069480896,90,0.791673,7.0,0.0,3.0,0.0,0.0,4.0,3.0,1190.0,1130.0
5302,Kasper Schmeichel,0,0,0,0,0,0,0,0,0.1099705696105957,0.1099705696105957,90,0.290743,2.0,1.0,2.0,0.0,0.0,0.0,15.0,1020.0,1000.0
5303,Kasper Schmeichel,0,0,0,0,0,0,0,0,0,0,90,2.03719,2.0,2.0,1.0,0.0,0.0,3.0,8.0,1110.0,1060.0
5304,Kasper Schmeichel,0,0,0,0,0,0,0,0,0.056681711226701736,0.056681711226701736,90,3.77245,4.0,3.0,0.0,0.0,0.0,9.0,11.0,1190.0,1300.0
5305,Kasper Schmeichel,0,0,0,0,0,0,0,0,0,0,90,0.57936,6.0,0.0,1.0,0.0,0.0,2.0,20.0,1130.0,1120.0
5306,Kasper Schmeichel,0,0,0,0,0,0,0,0,0.696053683757782,0.696053683757782,90,1.74822,3.0,1.0,4.0,0.0,0.0,3.0,10.0,1060.0,1210.0
5307,Kasper Schmeichel,0,0,0,0,0,0,0,0,0.2893429696559906,0.2893429696559906,90,0.73944,10.0,0.0,1.0,0.0,0.0,4.0,1.0,1130.0,1220.0
5308,Kasper Schmeichel,0,0,0,0,0,0,0,0,0.07102583348751068,0.07102583348751068,90,0.873776,3.0,1.0,0.0,0.0,0.0,3.0,2.0,1140.0,1100.0
5309,Kasper Schmeichel,0,0,0,0,0,0,0,0,0,0,90,2.03227,2.0,3.0,0.0,0.0,0.0,3.0,19.0,1190.0,1290.0
5310,Kasper Schmeichel,0,0,0,0,0,0,0,0,0,0,90,1.44633,2.0,2.0,5.0,0.0,0.0,3.0,12.0,1280.0,1340.0
5311,Kasper Schmeichel,0,0,0,0,0,0,0,0,0.2908053696155548,0.2908053696155548,90,1.52404,2.0,2.0,4.0,0.0,0.0,3.0,4.0,1090.0,1080.0
5312,Kasper Schmeichel,0,0,0,0,0,0,0,0,0.07382649183273315,0.07382649183273315,90,0.352997,6.0,0.0,3.0,0.0,0.0,1.0,18.0,1040.0,1050.0
5313,Wes Morgan,0,0,0,0,0,0,0,0,0.14461266994476318,0.14461266994476318,8,0.57936,1.0,0.0,1.0,0.0,0.0,0.0,20.0,1130.0,1120.0
5314,Wes Morgan,0,0,0,0,0,0,0,0,0,0,4,1.74822,1.0,0.0,4.0,0.0,0.0,0.0,10.0,1060.0,1210.0
5315,Wes Morgan,0,0,0,0,0,0,0,0,0,0,1,1.52404,1.0,0.0,4.0,0.0,0.0,0.0,4.0,1090.0,1080.0
5316,Christian Fuchs,0,0,0,0,0,0,0,0,0.4978342056274414,0.4978342056274414,90,1.51486,0.0,2.0,0.0,1.0,1.0,0.0,7.0,1100.0,1140.0
5317,Christian Fuchs,0.013502959161996841,0.013502959161996841,0,0,0,0,0,1,0.8434717059135437,0.8434717059135437,90,0.791673,5.0,0.0,3.0,1.0,1.0,0.0,3.0,1190.0,1130.0
5318,Christian Fuchs,0.018589001148939133,0.018589001148939133,0,0,0,0,0,1,0.27451348304748535,0.2559244930744171,90,0.290743,1.0,1.0,2.0,1.0,1.0,0.0,15.0,1020.0,1000.0
5319,Christian Fuchs,0,0,0,0,0.013015583157539368,0,1,0,0.013015583157539368,0,90,2.03719,1.0,2.0,1.0,0.0,0.0,0.0,8.0,1110.0,1060.0
5320,Christian Fuchs,0,0,0,0,0,0,0,0,0,0,63,3.77245,1.0,2.0,0.0,0.0,0.0,0.0,11.0,1190.0,1300.0
5321,Christian Fuchs,0.04163951426744461,0.04163951426744461,0,0,0,0,0,2,0.026697341352701187,0,90,0.57936,7.0,0.0,1.0,0.0,0.0,0.0,20.0,1130.0,1120.0
5322,Christian Fuchs,0,0,0,0,0,0,0,0,0.696053683757782,0.696053683757782,90,1.74822,2.0,1.0,4.0,0.0,0.0,0.0,10.0,1060.0,1210.0
5323,Christian Fuchs,0,0,0,0,0,0,0,0,0.372265100479126,0.372265100479126,90,0.73944,6.0,0.0,1.0,1.0,1.0,0.0,1.0,1130.0,1220.0
5324,Christian Fuchs,0,0,0,0,0,0,0,0,0,0,10,1.44633,1.0,1.0,5.0,0.0,0.0,0.0,12.0,1280.0,1340.0
5351,Marc Albrighton,0.04907561093568802,0.04907561093568802,0,0,0.19457656145095825,0,3,1,0.264980673789978,0.08027876168489456,29,1.02408,4.0,0.0,2.0,0.0,0.0,0.0,19.0,1140.0,1260.0
5352,Marc Albrighton,0,0,0,0,0.025461649522185326,0,1,0,0.025461649522185326,0,72,1.98438,2.0,1.0,0.0,0.0,0.0,0.0,12.0,1320.0,1350.0
5353,Marc Albrighton,0,0,0,0,0.07286763936281204,1,1,0,0.6926065683364868,0.6197389364242554,43,0.0934777,4.0,0.0,5.0,0.0,0.0,0.0,15.0,1070.0,1010.0
5354,Marc Albrighton,0,0,0,0,0.42016279697418213,1,1,0,0,0,18,0.75471,4.0,0.0,2.0,0.0,0.0,0.0,3.0,1150.0,1100.0
5355,Marc Albrighton,0.06676256656646729,0.06676256656646729,0,0,0.14919357001781464,0,2,2,0.298825740814209,0.2320631742477417,22,1.26793,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1040.0,1040.0
5356,Marc Albrighton,0.058178577572107315,0.058178577572107315,0,0,0.11234402656555176,0,2,1,0.17052260041236877,0,40,2.1065,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1150.0,1210.0
5357,Marc Albrighton,0,0,0,0,0,0,0,0,0.3213137686252594,0.3213137686252594,75,1.68325,2.0,1.0,3.0,0.0,0.0,0.0,11.0,1210.0,1230.0
5358,Marc Albrighton,0.02254161611199379,0.02254161611199379,0,0,0.08134588599205017,0,2,1,0.045076221227645874,0.02254161611199379,28,1.35506,1.0,0.0,0.0,0.0,0.0,0.0,20.0,1120.0,1040.0
5359,Marc Albrighton,0,0,0,0,0,0,0,0,0,0,28,0.731288,1.0,0.0,2.0,0.0,0.0,0.0,8.0,1150.0,1040.0
5360,Marc Albrighton,0.4499468505382538,0.4499468505382538,0,0,0,0,0,3,0.4499468505382538,0.41294434666633606,49,1.8141,1.0,1.0,1.0,0.0,0.0,0.0,10.0,1150.0,1170.0
5361,Marc Albrighton,0.08263766020536423,0.08263766020536423,0,0,0,0,0,2,0.08263766020536423,0,71,0.474981,2.0,1.0,1.0,0.0,0.0,0.0,7.0,1130.0,1200.0
5362,Marc Albrighton,0.01994803175330162,0.01994803175330162,0,0,0.7321350574493408,1,3,1,0.7746354937553406,0.33077704906463623,79,0.615727,6.0,0.0,2.0,0.0,0.0,0.0,5.0,1300.0,1310.0
5363,Marc Albrighton,0,0,0,0,0.23377694189548492,0,3,0,0.4559975564479828,0.22222061455249786,90,0.378147,2.0,0.0,2.0,1.0,1.0,0.0,16.0,1110.0,1160.0
5364,Marc Albrighton,0,0,0,0,0.0673421174287796,1,1,0,0.4630587697029114,0.3957166373729706,90,0.264584,5.0,1.0,2.0,0.0,0.0,0.0,14.0,1050.0,1030.0
5365,Marc Albrighton,0.05507337674498558,0.05507337674498558,0,0,0,0,0,1,0.18830884993076324,0.13323546946048737,82,2.08423,2.0,2.0,2.0,0.0,0.0,0.0,13.0,1280.0,1310.0
5366,Marc Albrighton,0.05967310443520546,0.05967310443520546,0,0,0.2122878134250641,0,2,2,0.3630085587501526,0.12717171013355255,90,0.945932,2.0,0.0,2.0,1.0,1.0,0.0,17.0,1130.0,1250.0
5367,Marc Albrighton,0.07818213105201721,0.07818213105201721,0,0,0.07434064149856567,0,2,1,0.7509008049964905,0.6727186441421509,90,0.791673,3.0,0.0,3.0,0.0,0.0,0.0,3.0,1190.0,1130.0
5368,Marc Albrighton,0.11703372746706009,0.11703372746706009,0,0,0,0,0,2,0.3025752902030945,0.1855415552854538,90,0.290743,5.0,1.0,2.0,0.0,0.0,0.0,15.0,1020.0,1000.0
5369,Marc Albrighton,0.0619044154882431,0.0619044154882431,0,0,0.11901331692934036,0,1,1,0.2880460023880005,0.10712826251983643,90,3.77245,2.0,3.0,0.0,0.0,0.0,0.0,11.0,1190.0,1300.0
5370,Marc Albrighton,0,0,0,0,0.07222262024879456,0,1,0,0.07222262024879456,0,42,0.57936,1.0,0.0,1.0,0.0,0.0,0.0,20.0,1130.0,1120.0
5371,Marc Albrighton,0,0,0,0,0.08423438668251038,0,1,0,0.08423438668251038,0,90,1.74822,2.0,1.0,4.0,0.0,0.0,0.0,10.0,1060.0,1210.0
5372,Marc Albrighton,0,0,0,0,0.2893429696559906,0,1,0,0.2893429696559906,0,3,0.73944,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1130.0,1220.0
5373,Marc Albrighton,0,0,0,0,0,0,0,0,0,0,5,1.52404,1.0,0.0,4.0,0.0,0.0,0.0,4.0,1090.0,1080.0
5374,Marc Albrighton,0,0,0,0,0,0,0,0,0,0,22,0.352997,1.0,0.0,3.0,0.0,0.0,0.0,18.0,1040.0,1050.0
5375,Demarai Gray,0.4076194167137146,0.4076194167137146,0,0,0,0,0,2,0.42811447381973267,0.020495060831308365,46,0.0934777,0.0,0.0,5.0,0.0,0.0,0.0,15.0,1070.0,1010.0
5376,Demarai Gray,0.04650212079286575,0.04650212079286575,0,0,0,0,0,1,0.13526737689971924,0.13526737689971924,90,0.75471,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1150.0,1100.0
5377,Demarai Gray,0.11804094165563583,0.11804094165563583,0,0,0.03590045124292374,0,2,3,0.1396641731262207,0.02162323147058487,69,2.1065,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1150.0,1210.0
5378,Demarai Gray,0.018902640789747238,0.018902640789747238,0,0,0.08696738630533218,1,2,1,0.10587002336978912,0.018902640789747238,16,1.7084,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1120.0,1080.0
5379,Demarai Gray,0.044799406081438065,0.044799406081438065,0,0,0.3504581153392792,1,1,1,0.39525753259658813,0,18,1.68325,0.0,0.0,3.0,0.0,0.0,0.0,11.0,1210.0,1230.0
5380,Demarai Gray,0.05797205865383148,0.05797205865383148,0,0,0,0,0,1,0.02703343704342842,0.02703343704342842,17,0.321348,1.0,0.0,1.0,0.0,0.0,0.0,6.0,1030.0,1010.0
5381,Moussa Sissoko,0,0,0,0,0,0,0,0,0.02719908021390438,0.02719908021390438,90,2.26022,2.0,2.0,2.0,0.0,0.0,0.0,7.0,1130.0,1200.0
